Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
27998349,05/07/2014 05:00:07 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10016,119 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/21/2014 05:00:07 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/08/2014 11:55:17 AM,06 MANHATTAN,MANHATTAN,989143,209893,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74278305174596,-73.98234229857984,"(40.74278305174596, -73.98234229857984)"
27992932,05/07/2014 03:32:09 PM,05/08/2014 11:56:23 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10036,570 9 AVENUE,9 AVENUE,WEST 41 STREET,WEST 42 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/21/2014 03:32:09 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,05/08/2014 11:56:23 AM,04 MANHATTAN,MANHATTAN,986233,215482,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7581245767114,-73.99284216503557,"(40.7581245767114, -73.99284216503557)"
27996495,05/07/2014 12:42:39 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10065,1097 1 AVENUE,1 AVENUE,EAST 60 STREET,EAST 61 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/21/2014 12:42:39 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/08/2014 10:17:00 AM,08 MANHATTAN,MANHATTAN,994926,216287,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760327872287164,-73.96146264434265,"(40.760327872287164, -73.96146264434265)"
27988958,05/06/2014 10:07:07 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10007,111 CHURCH STREET,CHURCH STREET,PARK PLACE,MURRAY STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/20/2014 10:07:07 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 09:40:25 AM,01 MANHATTAN,MANHATTAN,981732,199209,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.713459073223795,-74.00908287986094,"(40.713459073223795, -74.00908287986094)"
27990303,05/06/2014 01:25:02 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10030,695 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 141 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/20/2014 01:25:02 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/19/2014 11:53:30 AM,09 MANHATTAN,MANHATTAN,999474,239328,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.823562528881716,-73.94499342041004,"(40.823562528881716, -73.94499342041004)"
27987258,05/06/2014 12:59:34 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10019,329 WEST 49 STREET,WEST 49 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,06/20/2014 12:59:34 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/19/2014 11:36:29 AM,04 MANHATTAN,MANHATTAN,987699,216926,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76208753617824,-73.98754975202684,"(40.76208753617824, -73.98754975202684)"
27988207,05/06/2014 12:18:42 PM,05/19/2014 11:34:08 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10025,258 WEST 109 STREET,WEST 109 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,05/20/2014 12:18:42 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,05/19/2014 11:34:08 AM,07 MANHATTAN,MANHATTAN,993703,231841,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80302086514276,-73.96585544470364,"(40.80302086514276, -73.96585544470364)"
27987048,05/06/2014 11:45:39 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10031,3451 BROADWAY,BROADWAY,WEST 140 STREET,WEST 141 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/20/2014 11:45:39 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/06/2014 01:23:08 PM,09 MANHATTAN,MANHATTAN,997397,239355,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.823639971815616,-73.95249787628636,"(40.823639971815616, -73.95249787628636)"
27973435,05/04/2014 07:28:38 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10010,46 WEST 22 STREET,WEST 22 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,06/18/2014 07:28:38 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/12/2014 03:48:21 PM,05 MANHATTAN,MANHATTAN,986581,209429,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.741510533806824,-73.99158812269388,"(40.741510533806824, -73.99158812269388)"
27971039,05/03/2014 08:18:20 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10004,34 WATER STREET,WATER STREET,BROAD STREET,COENTIES SLIP,,,ADDRESS,NEW YORK,,N/A,Open,06/17/2014 08:18:20 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/12/2014 02:49:22 PM,01 MANHATTAN,MANHATTAN,981276,195463,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70317704819861,-74.01072609946092,"(40.70317704819861, -74.01072609946092)"
27966472,05/02/2014 09:21:07 PM,05/05/2014 09:15:00 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10001,317 9 AVENUE,9 AVENUE,WEST 28 STREET,WEST 29 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/16/2014 09:21:07 PM,"The Department of Health and Mental Hygiene regulates restaurants and other establishments that mostly sell food which is prepared on the premises. New York State Agriculture and Markets regulates those establishments that mostly sell pre-packaged food, including supermarkets, bodegas, green markets, fish and meat markets, and delis. This Service Request involves an establishment under the jurisdiction of the New York State Agriculture and Markets. For complaint status, call (718) 722-2876.",05/05/2014 09:15:00 AM,04 MANHATTAN,MANHATTAN,984558,212470,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.749857618472326,-73.99888838145101,"(40.749857618472326, -73.99888838145101)"
27964403,05/02/2014 02:18:04 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10018,525 8 AVENUE,8 AVENUE,WEST 36 STREET,WEST 37 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/16/2014 02:18:04 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 12:22:03 PM,04 MANHATTAN,MANHATTAN,986356,213858,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75366708184941,-73.99239869302951,"(40.75366708184941, -73.99239869302951)"
27961515,05/02/2014 12:24:13 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10025,680 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 93 STREET,WEST 94 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/16/2014 12:24:13 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/02/2014 02:03:09 PM,07 MANHATTAN,MANHATTAN,992880,227489,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.791076650846506,-73.9688337411126,"(40.791076650846506, -73.9688337411126)"
27961695,05/02/2014 10:39:43 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10027,2480 8 AVENUE,8 AVENUE,WEST 132 STREET,WEST 133 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/16/2014 10:39:43 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 11:34:09 AM,10 MANHATTAN,MANHATTAN,998735,236187,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81494261269981,-73.94767031654702,"(40.81494261269981, -73.94767031654702)"
27956973,05/01/2014 03:59:31 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,369 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 40 STREET,EAST 41 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/15/2014 03:59:31 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 11:26:22 AM,06 MANHATTAN,MANHATTAN,990716,212735,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75058261786261,-73.97666297452015,"(40.75058261786261, -73.97666297452015)"
27959790,05/01/2014 12:54:08 PM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,3 or More,Restaurant/Bar/Deli/Bakery,10035,1884 PARK AVENUE,PARK AVENUE,EAST 128 STREET,EAST 129 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/15/2014 12:54:08 PM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 11:24:08 AM,11 MANHATTAN,MANHATTAN,1001551,233357,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.807169985070885,-73.93750430435139,"(40.807169985070885, -73.93750430435139)"
27956417,05/01/2014 12:21:20 PM,05/01/2014 03:25:48 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10026,2080 FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST 112 STREET,WEST 113 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/15/2014 12:21:20 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,05/01/2014 03:25:48 PM,10 MANHATTAN,MANHATTAN,996164,231547,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.802210940178554,-73.95696675255073,"(40.802210940178554, -73.95696675255073)"
27957515,05/01/2014 11:49:09 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10009,94 AVENUE C,AVENUE C,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,N/A,Open,06/15/2014 11:49:09 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/07/2014 11:27:29 AM,03 MANHATTAN,MANHATTAN,990041,202950,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72372568181851,-73.97910760101334,"(40.72372568181851, -73.97910760101334)"
27949551,04/30/2014 08:54:45 AM,05/05/2014 11:07:39 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10023,2135 BROADWAY,BROADWAY,WEST 74 STREET,WEST 75 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,05/14/2014 08:54:45 AM,The Department of Health and Mental Hygiene has contacted you and is acting on the information provided.,05/05/2014 11:07:39 AM,07 MANHATTAN,MANHATTAN,989409,223762,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78084973923741,-73.98137172279422,"(40.78084973923741, -73.98137172279422)"
27940207,04/29/2014 08:59:50 AM,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10017,156 EAST 45 STREET,EAST 45 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Open,06/13/2014 08:59:50 AM,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/02/2014 04:31:53 PM,06 MANHATTAN,MANHATTAN,991474,213636,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.753055048000505,-73.97392624036992,"(40.753055048000505, -73.97392624036992)"
27929614,04/28/2014 01:53:11 PM,05/02/2014 03:47:15 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10022,39 EAST 58 STREET,EAST 58 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,05/12/2014 01:53:11 PM,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  They will inspect the location according to its normal schedule for sanitary inspections. You can provide more information in a new Service Request by calling 311 or going online to www.nyc.gov/311.,05/02/2014 03:47:15 PM,05 MANHATTAN,MANHATTAN,992149,217191,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76281203704259,-73.97148576981557,"(40.76281203704259, -73.97148576981557)"
